Hash,orion,hera,gaeac6
1c5a9f12,1879,715,757
aba31a4e,1896,727,879
b81282e5,1896,727,879
5a297a6e,1395,905,842
ff162f36,2472,719,806
9e4778cd,801,713,819
4a566203,1017,820,737
4f0111b2,850,851,757
c0d4de3c,2915,763,710
7cc588ae,982,794,719
9b9a6304,770,728,718
4e75e7b4,774,722,694
69d03840,1686,725,697
0d1af3e3,2725,717,697
6ece76a2,826,728,747
c5f801e4,801,728,734
f7d8b0cd,1028,793,3548
a8c1628d,786,2148,768
3113a5f4,2282,725,749
306e2531,778,752,702
5304e090,781,743,701
9dc31e49,777,761,699
9c754c7a,787,735,715
6cb9e1d5,778,915,690
ad1c0d2d,1262,971,1529
89337494,809,708,714
443df8e2,908,730,696
38da98cd,834,1107,765
d57779ff,771,751,695
ee3d52d3,770,748,702
a498735b,801,798,823
0682f90c,,3167,691
b9d2bec5,2403,731,759
33cde4b2,2403,731,759
3a5e52ee,909,725,695
c7412fa0,1854,720,833
5324d642,1255,1032,1221
76471dc6,1262,1012,1188
241dd8e3,1282,1029,1115
29500891,1387,1016,1118
e1193704,1220,1023,2201
6ec6b458,1220,1081,
409bc85b,2754,1021,
63ace62a,487,1014,
a3c3bb58,1558,994,
144ccb03,1198,1741,
33b3c187,1256,1009,
c0367fdf,2462,997,
6b0f5165,3111,2230,
29c2703c,1202,1005,
