Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),3051,3082,2866,3054,,3035,2884,2886
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),3047,3092,2884,3050,,3034,2876,2886
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),3051,3097,2869,3056,,3030,2885,2884
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),3042,3090,2869,3056372,,3029,2884,2884
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),3052736,3088,2874,3054200,2879,3034,2884,2885
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),3051,3084,2868,3047376,2879,3034,2884,2886
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),3051,3084,2868,3047376,2879,3034,2884,2886
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),3051,3091,2871,3060,2879,3034080,2882,2890
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),3055,3081,2872,3059264,2876,3031,2883,2885
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),3055,3094,2871,3063856,2877,3030,2882,2886
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),3044464,3087,2868,3053268,2876848,3030,2883,2890
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),3052,3090,2886,3056040,2878344,3031,2879,2891
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),3055,3089,2886,3051696,2878824,3032,2882,2895
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",3059,3094,2876,3060648,2875396,3032,2882,2892
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),3051,3088,2868,3054500,2875924,3028,2886,2888
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),3053,3086,2872904,3062064,,3032,2885,2888
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),3053,3094,2876176,3053596,2879,3032,2885,2888
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",3058,3086,2876,3054708,2885,3034,2886,2888
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),3046,3087,2874,3054216,2879,3033,2886,2888
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),3061,3095,2870164,3054776,2879,3037,2892,2890
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),3049,3080,2873856,3048852,2885,3033,2894,2892
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",3048,3089,2869,3051,2876,3030,2890,2886
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),3055,3088,2872,3047856,2880,3033,2892,2895
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),3055,3088,2872,3051,2880,,2892,2895
